date      	time	Q	Flag
2015-03-31	0:00	5.0120736	V
2015-04-01	0:00	5.0687072	V
2015-04-02	0:00	7.1641504	V
2015-04-03	0:00	11.6948384	V
2015-04-04	0:00	10.7320672	V
2015-04-05	0:00	9.4578112	V
2015-04-06	0:00	8.4100896	V
2015-04-07	0:00	7.8720704	V
2015-04-08	0:00	11.32672	V
2015-04-09	0:00	22.2853216	V
2015-04-10	0:00	43.324704	V
2015-04-11	0:00	46.72272	V
2015-04-12	0:00	43.324704	V
2015-04-13	0:00	40.493024	V
2015-04-14	0:00	37.095008	V
2015-04-15	0:00	32.56432	V
2015-04-16	0:00	27.892048	V
2015-04-17	0:00	23.1631424	V
2015-04-18	0:00	19.6518592	V
2015-04-19	0:00	25.7966048	V
2015-04-20	0:00	39.64352	V
2015-04-21	0:00	34.546496	V
2015-04-22	0:00	28.883136	V
2015-04-23	0:00	25.0037344	V
2015-04-24	0:00	22.4269056	V
2015-04-25	0:00	22.0587872	V
2015-04-26	0:00	19.9067104	V
2015-04-27	0:00	17.7263168	V
2015-04-28	0:00	16.2255264	V
2015-04-29	0:00	15.0362208	V
2015-04-30	0:00	14.016816	V
2015-05-01	0:00	13.7902816	V
2015-05-02	0:00	14.0734496	V
2015-05-03	0:00	13.8469152	V
2015-05-04	0:00	13.4221632	V
2015-05-05	0:00	12.8558272	V
2015-05-06	0:00	12.74256	V
2015-05-07	0:00	12.7708768	V
2015-05-08	0:00	12.7708768	V
2015-05-09	0:00	12.03464	V
2015-05-10	0:00	11.5532544	V
2015-05-11	0:00	12.176224	V
2015-05-12	0:00	11.9496896	V
2015-05-13	0:00	10.9869184	V
2015-05-14	0:00	11.3550368	V
2015-05-15	0:00	20.6146304	V
2015-05-16	0:00	24.1825472	V
2015-05-17	0:00	23.8427456	V
2015-05-18	0:00	26.9575936	V
2015-05-19	0:00	27.2690784	V
2015-05-20	0:00	24.0126464	V
2015-05-21	0:00	20.812848	V
2015-05-22	0:00	17.9528512	V
2015-05-23	0:00	15.7724576	V
2015-05-24	0:00	14.8380032	V
2015-05-25	0:00	15.6591904	V
2015-05-26	0:00	16.4803776	V
2015-05-27	0:00	18.830672	V
2015-05-28	0:00	19.7651264	V
2015-05-29	0:00	19.7651264	V
2015-05-30	0:00	21.8605696	V
2015-05-31	0:00	22.936608	V
2015-06-01	0:00	21.9738368	V
2015-06-02	0:00	20.6146304	V
2015-06-03	0:00	17.8962176	V
2015-06-04	0:00	15.857408	V
2015-06-05	0:00	14.2150336	V
2015-06-06	0:00	12.9124608	V
2015-06-07	0:00	17.8112672	V
2015-06-08	0:00	21.9172032	V
2015-06-09	0:00	20.1898784	V
2015-06-10	0:00	17.3015648	V
2015-06-11	0:00	15.57424	V
2015-06-12	0:00	22.511856	V
2015-06-13	0:00	24.6639328	V
2015-06-14	0:00	23.0215584	V
2015-06-15	0:00	20.9827488	V
2015-06-16	0:00	19.1987904	V
2015-06-17	0:00	17.4431488	V
2015-06-18	0:00	15.9423584	V
2015-06-19	0:00	14.2150336	V
2015-06-20	0:00	17.1599808	V
2015-06-21	0:00	23.927696	V
2015-06-22	0:00	45.023712	V
2015-06-23	0:00	69.659328	V
2015-06-24	0:00	55.21776	V
2015-06-25	0:00	48.704896	V
2015-06-26	0:00	42.758368	V
2015-06-27	0:00	36.81184	V
2015-06-28	0:00	32.281152	V
2015-06-29	0:00	29.73264	V
2015-06-30	0:00	26.6461088	V
2015-07-01	0:00	23.7577952	V
2015-07-02	0:00	21.2376	V
2015-07-03	0:00	18.9156224	V
2015-07-04	0:00	16.848496	V
2015-07-05	0:00	15.0928544	V
2015-07-06	0:00	14.1867168	V
2015-07-07	0:00	13.308896	V
2015-07-08	0:00	12.317808	V
2015-07-09	0:00	11.5815712	V
2015-07-10	0:00	10.7320672	V
2015-07-11	0:00	9.9675136	V
2015-07-12	0:00	9.344544	V
2015-07-13	0:00	8.778208	V
2015-07-14	0:00	8.0136544	V
2015-07-15	0:00	7.220784	V
2015-07-16	0:00	7.503952	V
2015-07-17	0:00	8.7498912	V
2015-07-18	0:00	8.1552384	V
2015-07-19	0:00	7.1075168	V
2015-07-20	0:00	6.5411808	V
2015-07-21	0:00	6.2863296	V
2015-07-22	0:00	5.6350432	V
2015-07-23	0:00	5.238608	V
2015-07-24	0:00	18.3209696	V
2015-07-25	0:00	39.64352	V
2015-07-26	0:00	37.095008	V
2015-07-27	0:00	31.14848	V
2015-07-28	0:00	27.4956128	V
2015-07-29	0:00	27.467296	V
2015-07-30	0:00	22.8233408	V
2015-07-31	0:00	16.6502784	V
2015-08-01	0:00	13.0823616	V
2015-08-02	0:00	11.0152352	V
2015-08-03	0:00	9.2312768	V
2015-08-04	0:00	7.7588032	V
2015-08-05	0:00	6.7110816	V
2015-08-06	0:00	6.0031616	V
2015-08-07	0:00	5.6067264	V
2015-08-08	0:00	5.1536576	V
2015-08-09	0:00	4.8988064	V
2015-08-10	0:00	4.7572224	V
2015-08-11	0:00	4.389104	V
2015-08-12	0:00	4.0493024	V
2015-08-13	0:00	3.8794016	V
2015-08-14	0:00	3.5962336	V
2015-08-15	0:00	3.681184	V
2015-08-16	0:00	3.4263328	V
2015-08-17	0:00	4.530688	V
2015-08-18	0:00	6.2863296	V
2015-08-19	0:00	7.1641504	V
2015-08-20	0:00	6.796032	V
2015-08-21	0:00	5.8615776	V
2015-08-22	0:00	4.95544	V
2015-08-23	0:00	5.6067264	V
2015-08-24	0:00	5.4651424	V
2015-08-25	0:00	4.7572224	V
2015-08-26	0:00	4.105936	V
2015-08-27	0:00	3.7378176	V
2015-08-28	0:00	7.7304864	V
2015-08-29	0:00	24.8621504	V
2015-08-30	0:00	21.3225504	V
2015-08-31	0:00	15.7441408	V
2015-09-01	0:00	12.317808	V
2015-09-02	0:00	10.1374144	V
2015-09-03	0:00	8.353456	V
2015-09-04	0:00	7.0508832	V
2015-09-05	0:00	6.0031616	V
2015-09-06	0:00	5.5784096	V
2015-09-07	0:00	10.9869184	V
2015-09-08	0:00	18.689088	V
2015-09-09	0:00	24.9471008	V
2015-09-10	0:00	19.4536416	V
2015-09-11	0:00	16.2255264	V
2015-09-12	0:00	13.3938464	V
2015-09-13	0:00	11.4116704	V
2015-09-14	0:00	9.9958304	V
2015-09-15	0:00	8.5799904	V
2015-09-16	0:00	7.3906848	V
2015-09-17	0:00	6.796032	V
2015-09-18	0:00	6.5694976	V
2015-09-19	0:00	6.1447456	V
2015-09-20	0:00	5.7483104	V
2015-09-21	0:00	5.521776	V
2015-09-22	0:00	5.2102912	V
2015-09-23	0:00	6.1730624	V
2015-09-24	0:00	18.4908704	V
2015-09-25	0:00	16.423744	V
2015-09-26	0:00	12.9407776	V
2015-09-27	0:00	10.9586016	V
2015-09-28	0:00	9.6560288	V
2015-09-29	0:00	8.6932576	V
2015-09-30	0:00	7.5605856	V
2015-10-01	0:00	6.7393984	V
2015-10-02	0:00	6.1164288	V
2015-10-03	0:00	6.3146464	V
2015-10-04	0:00	6.3995968	V
2015-10-05	0:00	6.1447456	V
2015-10-06	0:00	5.9182112	V
2015-10-07	0:00	5.8898944	V
2015-10-08	0:00	5.521776	V
2015-10-09	0:00	4.813856	V
2015-10-10	0:00	4.4740544	V
2015-10-11	0:00	4.4740544	V
2015-10-12	0:00	4.3324704	V
2015-10-13	0:00	3.9926688	V
2015-10-14	0:00	3.7661344	V
2015-10-15	0:00	3.5962336	V
2015-10-16	0:00	3.4263328	V
2015-10-17	0:00	3.256432	V
2015-10-18	0:00	3.1997984	V
2015-10-19	0:00	3.2847488	V
2015-10-20	0:00	3.4546496	V
2015-10-21	0:00	3.4263328	V
2015-10-22	0:00	3.1997984	V
2015-10-23	0:00	3.1714816	V
2015-10-24	0:00	3.4546496	V
2015-10-25	0:00	3.3130656	V
2015-10-26	0:00	3.1431648	V
2015-10-27	0:00	3.2281152	V
2015-10-28	0:00	3.681184	V
2015-10-29	0:00	3.964352	V
2015-10-30	0:00	3.5962336	V
2015-10-31	0:00	3.7661344	V
2015-11-01	0:00	4.3041536	V
2015-11-02	0:00	4.24752	V
2015-11-03	0:00	4.1342528	V
2015-11-04	0:00	4.1342528	V
2015-11-05	0:00	4.1342528	V
2015-11-06	0:00	4.2192032	V
2015-11-07	0:00	3.7944512	V
2015-11-08	0:00	3.5962336	V
2015-11-09	0:00	3.6528672	V
2015-11-10	0:00	3.5679168	V
2015-11-11	0:00	3.6245504	V
2015-11-12	0:00	6.7393984	V
2015-11-13	0:00	10.3639488	V
2015-11-14	0:00	10.5904832	V
2015-11-15	0:00	9.6560288	V
2015-11-16	0:00	9.0047424	V
2015-11-17	0:00	9.3728608	V
2015-11-18	0:00	11.9496896	V
2015-11-19	0:00	14.7813696	V
2015-11-20	0:00	15.2344384	V
2015-11-21	0:00	14.5548352	V
2015-11-22	0:00	13.4221632	V
2015-11-23	0:00	12.4877088	V
2015-11-24	0:00	11.6382048	V
2015-11-25	0:00	11.609888	V
2015-11-26	0:00	15.2627552	V
2015-11-27	0:00	23.3047264	V
2015-11-28	0:00	22.5401728	V
2015-11-29	0:00	19.8783936	V
2015-11-30	0:00	18.0378016	V
2015-12-01	0:00	16.706912	V
2015-12-02	0:00	15.57424	V
2015-12-03	0:00	14.2716672	V
2015-12-04	0:00	13.2522624	V
2015-12-05	0:00	12.7708768	V
2015-12-06	0:00	13.5637472	V
2015-12-07	0:00	14.9512704	V
2015-12-08	0:00	15.7724576	V
2015-12-09	0:00	15.432656	V
2015-12-10	0:00	14.8096864	V
2015-12-11	0:00	13.9035488	V
2015-12-12	0:00	13.025728	V
2015-12-13	0:00	14.3283008	V
2015-12-14	0:00	39.64352	V
2015-12-15	0:00	62.863296	V
2015-12-16	0:00	56.067264	V
2015-12-17	0:00	48.988064	V
2015-12-18	0:00	43.324704	V
2015-12-19	0:00	38.22768	V
2015-12-20	0:00	35.396	V
2015-12-21	0:00	32.56432	V
2015-12-22	0:00	29.449472	V
2015-12-23	0:00	28.3168	V
2015-12-24	0:00	29.166304	V
2015-12-25	0:00	26.759376	V
2015-12-26	0:00	24.7772	V
2015-12-27	0:00	22.936608	V
2015-12-28	0:00	21.0393824	V
2015-12-29	0:00	16.3954272	V
2015-12-30	0:00	16.7918624	V
2015-12-31	0:00	16.5370112	V
2016-01-01	0:00	15.857408	V
2016-01-02	0:00	14.724736	V
2016-01-03	0:00	14.299984	V
2016-01-04	0:00	14.016816	V
2016-01-05	0:00	12.9124608	V
2016-01-06	0:00	12.4877088	V
2016-01-07	0:00	13.1956288	V
2016-01-08	0:00	13.6203808	V
2016-01-09	0:00	6.9092992	V
2016-01-10	0:00	5.9182112	V
2016-01-11	0:00	6.9092992	V
2016-01-12	0:00	9.7126624	V
2016-01-13	0:00	11.1001856	V
2016-01-14	0:00	12.4310752	V
2016-01-15	0:00	10.3639488	V
2016-01-16	0:00	7.2774176	V
2016-01-17	0:00	3.9077184	V
2016-01-18	0:00	4.0493024	V
2016-01-19	0:00	4.389104	V
2016-01-20	0:00	4.6156384	V
2016-01-21	0:00	4.95544	V
2016-01-22	0:00	4.7855392	V
2016-01-23	0:00	5.4368256	V
2016-01-24	0:00	5.8615776	V
2016-01-25	0:00	5.4934592	V
2016-01-26	0:00	5.7766272	V
2016-01-27	0:00	6.0597952	V
2016-01-28	0:00	6.2580128	V
2016-01-29	0:00	6.229696	V
2016-01-30	0:00	6.2580128	V
2016-01-31	0:00	6.37128	V
2016-02-01	0:00	6.512864	V
2016-02-02	0:00	6.3146464	V
2016-02-03	0:00	5.804944	V
2016-02-04	0:00	4.95544	V
2016-02-05	0:00	4.5873216	V
2016-02-06	0:00	5.7483104	V
2016-02-07	0:00	6.654448	V
2016-02-08	0:00	6.088112	V
2016-02-09	0:00	3.964352	V
2016-02-10	0:00	3.398016	V
2016-02-11	0:00	3.1714816	V
2016-02-12	0:00	3.398016	V
2016-02-13	0:00	2.973264	V
2016-02-14	0:00	3.256432	V
2016-02-15	0:00	3.964352	V
2016-02-16	0:00	5.0403904	V
2016-02-17	0:00	4.813856	V
2016-02-18	0:00	4.95544	V
2016-02-19	0:00	6.0597952	V
2016-02-20	0:00	12.8558272	V
2016-02-21	0:00	30.298976	V
2016-02-22	0:00	37.661344	V
2016-02-23	0:00	41.342528	V
2016-02-24	0:00	38.510848	V
2016-02-25	0:00	34.829664	V
2016-02-26	0:00	31.14848	V
2016-02-27	0:00	32.281152	V
2016-02-28	0:00	41.342528	V
2016-02-29	0:00	38.794016	V
2016-03-01	0:00	32.56432	V
2016-03-02	0:00	27.6938304	V
2016-03-03	0:00	24.7772	V
2016-03-04	0:00	22.4835392	V
2016-03-05	0:00	20.7278976	V
2016-03-06	0:00	19.8783936	V
2016-03-07	0:00	23.7011616	V
2016-03-08	0:00	27.60888	V
2016-03-09	0:00	27.0991776	V
2016-03-10	0:00	24.3807648	V
2016-03-11	0:00	22.2570048	V
2016-03-12	0:00	20.9827488	V
2016-03-13	0:00	20.246512	V
2016-03-14	0:00	20.3314624	V
2016-03-15	0:00	20.3031456	V
2016-03-16	0:00	25.8532384	V
2016-03-17	0:00	27.6655136	V
2016-03-18	0:00	25.3718528	V
2016-03-19	0:00	24.0975968	V
2016-03-20	0:00	23.4746272	V
2016-03-21	0:00	22.65344	V
2016-03-22	0:00	21.6906688	V
2016-03-23	0:00	20.671264	V
2016-03-24	0:00	20.8694816	V
2016-03-25	0:00	21.3225504	V
2016-03-26	0:00	27.4389792	V
2016-03-27	0:00	31.14848	V
2016-03-28	0:00	30.582144	V
2016-03-29	0:00	29.449472	V
2016-03-30	0:00	30.015808	V
2016-03-31	0:00	41.05936	V
2016-04-01	0:00	46.72272	V
2016-04-02	0:00	42.758368	V
2016-04-03	0:00	38.510848	V
2016-04-04	0:00	35.396	V
2016-04-05	0:00	33.130656	V
2016-04-06	0:00	31.997984	V
2016-04-07	0:00	30.298976	V
2016-04-08	0:00	28.033632	V
2016-04-09	0:00	25.768288	V
2016-04-10	0:00	24.352448	V
2016-04-11	0:00	22.7100736	V
2016-04-12	0:00	21.0393824	V
2016-04-13	0:00	19.5952256	V
2016-04-14	0:00	18.3776032	V
2016-04-15	0:00	17.2166144	V
2016-04-16	0:00	16.1122592	V
2016-04-17	0:00	15.2061216	V
2016-04-18	0:00	14.6964192	V
2016-04-19	0:00	14.3849344	V
2016-04-20	0:00	14.4698848	V
2016-04-21	0:00	15.3193888	V
2016-04-22	0:00	14.9795872	V
2016-04-23	0:00	14.3566176	V
2016-04-24	0:00	13.9884992	V
2016-04-25	0:00	13.7902816	V
2016-04-26	0:00	12.9974112	V
2016-04-27	0:00	12.9690944	V
2016-04-28	0:00	14.2716672	V
2016-04-29	0:00	14.0451328	V
2016-04-30	0:00	14.2716672	V
2016-05-01	0:00	19.7368096	V
2016-05-02	0:00	22.4269056	V
2016-05-03	0:00	22.1154208	V
2016-05-04	0:00	21.096016	V
2016-05-05	0:00	19.6235424	V
2016-05-06	0:00	18.3209696	V
2016-05-07	0:00	16.9334464	V
2016-05-08	0:00	15.6591904	V
2016-05-09	0:00	14.9512704	V
2016-05-10	0:00	15.5176064	V
2016-05-11	0:00	14.9795872	V
2016-05-12	0:00	14.86632	V
2016-05-13	0:00	14.6114688	V
2016-05-14	0:00	14.4982016	V
2016-05-15	0:00	13.733648	V
2016-05-16	0:00	12.9690944	V
2016-05-17	0:00	12.459392	V
2016-05-18	0:00	11.751472	V
2016-05-19	0:00	11.32672	V
2016-05-20	0:00	11.2134528	V
2016-05-21	0:00	10.8453344	V
2016-05-22	0:00	10.4488992	V
2016-05-23	0:00	10.477216	V
2016-05-24	0:00	10.7037504	V
2016-05-25	0:00	10.8170176	V
2016-05-26	0:00	14.6681024	V
2016-05-27	0:00	16.423744	V
2016-05-28	0:00	17.3015648	V
2016-05-29	0:00	21.662352	V
2016-05-30	0:00	24.635616	V
2016-05-31	0:00	25.6550208	V
2016-06-01	0:00	31.714816	V
2016-06-02	0:00	25.5983872	V
2016-06-03	0:00	21.1526496	V
2016-06-04	0:00	19.963344	V
2016-06-05	0:00	17.7263168	V
2016-06-06	0:00	15.9423584	V
2016-06-07	0:00	14.5548352	V
2016-06-08	0:00	13.3372128	V
2016-06-09	0:00	12.8275104	V
2016-06-10	0:00	12.9407776	V
2016-06-11	0:00	79.570208	V
2016-06-12	0:00	49.837568	V
2016-06-13	0:00	38.22768	V
2016-06-14	0:00	42.4752	V
2016-06-15	0:00	76.45536	V
2016-06-16	0:00	60.88112	V
2016-06-17	0:00	52.102912	V
2016-06-18	0:00	45.590048	V
2016-06-19	0:00	39.360352	V
2016-06-20	0:00	31.997984	V
2016-06-21	0:00	25.4568032	V
2016-06-22	0:00	39.64352	V
2016-06-23	0:00	47.572224	V
2016-06-24	0:00	38.510848	V
2016-06-25	0:00	31.714816	V
2016-06-26	0:00	29.166304	V
2016-06-27	0:00	25.1453184	V
2016-06-28	0:00	21.4358176	V
2016-06-29	0:00	18.7740384	V
2016-06-30	0:00	16.9051296	V
2016-07-01	0:00	15.5176064	V
2016-07-02	0:00	13.9601824	V
2016-07-03	0:00	12.74256	V
2016-07-04	0:00	11.6948384	V
2016-07-05	0:00	10.9869184	V
2016-07-06	0:00	10.5621664	V
2016-07-07	0:00	10.9586016	V
2016-07-08	0:00	12.2045408	V
2016-07-09	0:00	12.2045408	V
2016-07-10	0:00	13.9884992	V
2016-07-11	0:00	21.2376	V
2016-07-12	0:00	25.0037344	V
2016-07-13	0:00	24.1825472	V
2016-07-14	0:00	20.1898784	V
2016-07-15	0:00	16.8768128	V
2016-07-16	0:00	14.3283008	V
2016-07-17	0:00	91.463264	V
2016-07-18	0:00	92.0296	V
2016-07-19	0:00	67.96032	V
2016-07-20	0:00	64.562304	V
2016-07-21	0:00	61.730624	V
2016-07-22	0:00	55.21776	V
2016-07-23	0:00	49.837568	V
2016-07-24	0:00	48.988064	V
2016-07-25	0:00	42.192032	V
2016-07-26	0:00	36.245504	V
2016-07-27	0:00	32.281152	V
2016-07-28	0:00	32.281152	V
2016-07-29	0:00	29.449472	V
2016-07-30	0:00	26.617792	V
2016-07-31	0:00	24.635616	V
2016-08-01	0:00	22.2003712	V
2016-08-02	0:00	18.547504	V
2016-08-03	0:00	15.57424	V
2016-08-04	0:00	14.1017664	V
2016-08-05	0:00	14.724736	V
2016-08-06	0:00	13.7053312	V
2016-08-07	0:00	12.459392	V
2016-08-08	0:00	11.3833536	V
2016-08-09	0:00	10.3639488	V
2016-08-10	0:00	9.344544	V
2016-08-11	0:00	9.344544	V
2016-08-12	0:00	14.3283008	V
2016-08-13	0:00	21.6340352	V
2016-08-14	0:00	18.4908704	V
2016-08-15	0:00	15.1778048	V
2016-08-16	0:00	12.9974112	V
2016-08-17	0:00	16.3671104	V
2016-08-18	0:00	23.5595776	V
2016-08-19	0:00	23.4463104	V
2016-08-20	0:00	31.431648	V
2016-08-21	0:00	30.865312	V
2016-08-22	0:00	24.1542304	V
2016-08-23	0:00	21.6340352	V
2016-08-24	0:00	93.728608	V
2016-08-25	0:00	89.764256	V
2016-08-26	0:00	60.314784	V
2016-08-27	0:00	49.837568	V
2016-08-28	0:00	44.174208	V
2016-08-29	0:00	40.776192	V
2016-08-30	0:00	45.873216	V
2016-08-31	0:00	41.05936	V
2016-09-01	0:00	35.679168	V
2016-09-02	0:00	31.431648	V
2016-09-03	0:00	27.0991776	V
2016-09-04	0:00	22.7383904	V
2016-09-05	0:00	22.1154208	V
2016-09-06	0:00	24.9471008	V
2016-09-07	0:00	88.914752	V
2016-09-08	0:00	95.993952	V
2016-09-09	0:00	78.154368	V
2016-09-10	0:00	86.649408	V
2016-09-11	0:00	66.261312	V
2016-09-12	0:00	55.21776	V
2016-09-13	0:00	60.314784	V
2016-09-14	0:00	57.766272	V
2016-09-15	0:00	54.085088	V
2016-09-16	0:00	103.35632	V
2016-09-17	0:00	99.675136	V
2016-09-18	0:00	83.817728	V
2016-09-19	0:00	74.190016	V
2016-09-20	0:00	66.54448	V
2016-09-21	0:00	66.261312	V
2016-09-22	0:00	194.536416	V
2016-09-23	0:00	171.599808	V
2016-09-24	0:00	126.859264	V
2016-09-25	0:00	118.081056	V
2016-09-26	0:00	108.736512	V
2016-09-27	0:00	100.241472	V
2016-09-28	0:00	93.44544	V
2016-09-29	0:00	84.9504	V
2016-09-30	0:00	76.738528	V
2016-10-01	0:00	69.092992	V
2016-10-02	0:00	62.29696	V
2016-10-03	0:00	56.350432	V
2016-10-04	0:00	51.253408	V
2016-10-05	0:00	48.704896	V
2016-10-06	0:00	45.873216	V
2016-10-07	0:00	47.005888	V
2016-10-08	0:00	45.023712	V
2016-10-09	0:00	41.908864	V
2016-10-10	0:00	39.926688	V
2016-10-11	0:00	38.22768	V
2016-10-12	0:00	36.528672	V
2016-10-13	0:00	34.263328	V
2016-10-14	0:00	32.56432	V
2016-10-15	0:00	30.865312	V
2016-10-16	0:00	29.449472	V
2016-10-17	0:00	28.1185824	V
2016-10-18	0:00	26.5894752	V
2016-10-19	0:00	24.7205664	V
2016-10-20	0:00	23.219776	V
2016-10-21	0:00	22.0021536	V
2016-10-22	0:00	20.9827488	V
2016-10-23	0:00	20.0199776	V
2016-10-24	0:00	19.0855232	V
2016-10-25	0:00	18.3492864	V
2016-10-26	0:00	44.740544	V
2016-10-27	0:00	57.483104	V
2016-10-28	0:00	49.837568	V
2016-10-29	0:00	46.439552	V
2016-10-30	0:00	44.174208	V
2016-10-31	0:00	42.758368	V
2016-11-01	0:00	41.05936	V
2016-11-02	0:00	38.794016	V
2016-11-03	0:00	37.095008	V
2016-11-04	0:00	35.112832	V
2016-11-05	0:00	33.130656	V
2016-11-06	0:00	30.865312	V
2016-11-07	0:00	28.883136	V
2016-11-08	0:00	27.0142272	V
2016-11-09	0:00	25.201952	V
2016-11-10	0:00	23.786112	V
2016-11-11	0:00	22.0587872	V
2016-11-12	0:00	20.4164128	V
2016-11-13	0:00	19.2837408	V
2016-11-14	0:00	18.2077024	V
2016-11-15	0:00	17.3015648	V
2016-11-16	0:00	16.565328	V
2016-11-17	0:00	16.1122592	V
2016-11-18	0:00	15.57424	V
2016-11-19	0:00	14.7530528	V
2016-11-20	0:00	14.1584	V
2016-11-21	0:00	13.9318656	V
2016-11-22	0:00	13.875232	V
2016-11-23	0:00	16.0556256	V
2016-11-24	0:00	18.4625536	V
2016-11-25	0:00	17.8962176	V
2016-11-26	0:00	17.1033472	V
2016-11-27	0:00	16.5936448	V
2016-11-28	0:00	18.0661184	V
2016-11-29	0:00	18.4908704	V
2016-11-30	0:00	17.839584	V
2016-12-01	0:00	17.273248	V
2016-12-02	0:00	16.706912	V
2016-12-03	0:00	16.140576	V
2016-12-04	0:00	16.3954272	V
2016-12-05	0:00	16.6785952	V
2016-12-06	0:00	17.3015648	V
2016-12-07	0:00	16.28216	V
2016-12-08	0:00	15.6591904	V
2016-12-09	0:00	10.3922656	V
2016-12-10	0:00	10.9869184	V
2016-12-11	0:00	11.1568192	V
2016-12-12	0:00	10.1090976	V
2016-12-13	0:00	9.4011776	V
2016-12-14	0:00	11.0718688	V
2016-12-15	0:00	9.8542464	V
2016-12-16	0:00	10.5621664	V
2016-12-17	0:00	8.4384064	V
2016-12-18	0:00	7.0225664	V
2016-12-19	0:00	7.928704	V
2016-12-20	0:00	8.9481088	V
2016-12-21	0:00	9.769296	V
2016-12-22	0:00	10.2789984	V
2016-12-23	0:00	10.7887008	V
2016-12-24	0:00	9.769296	V
2016-12-25	0:00	10.4488992	V
2016-12-26	0:00	13.5071136	V
2016-12-27	0:00	13.4221632	V
2016-12-28	0:00	16.5370112	V
2016-12-29	0:00	15.7724576	V
2016-12-30	0:00	14.6397856	V
2016-12-31	0:00	14.4132512	V
2017-01-01	0:00	13.0823616	V
2017-01-02	0:00	11.751472	V
2017-01-03	0:00	9.769296	V
2017-01-04	0:00	3.5396	V
2017-01-05	0:00	3.0015808	V
2017-01-06	0:00	3.3413824	V
2017-01-07	0:00	3.4546496	V
2017-01-08	0:00	2.9166304	V
2017-01-09	0:00	3.681184	V
2017-01-10	0:00	3.9077184	V
2017-01-11	0:00	3.5396	V
2017-01-12	0:00	3.1997984	V
2017-01-13	0:00	2.973264	V
2017-01-14	0:00	3.3696992	V
2017-01-15	0:00	3.5962336	V
2017-01-16	0:00	4.389104	V
2017-01-17	0:00	4.9837568	V
2017-01-18	0:00	5.097024	V
2017-01-19	0:00	6.9659328	V
2017-01-20	0:00	8.7215744	V
2017-01-21	0:00	15.3193888	V
2017-01-22	0:00	33.413824	V
2017-01-23	0:00	32.281152	V
2017-01-24	0:00	28.3168	V
2017-01-25	0:00	24.4090816	V
2017-01-26	0:00	14.9795872	V
2017-01-27	0:00	9.7409792	V
2017-01-28	0:00	10.6754336	V
2017-01-29	0:00	8.919792	V
2017-01-30	0:00	9.4011776	V
2017-01-31	0:00	9.8542464	V
2017-02-01	0:00	9.7409792	V
2017-02-02	0:00	8.919792	V
2017-02-03	0:00	9.1746432	V
2017-02-04	0:00	8.7498912	V
2017-02-05	0:00	9.4578112	V
2017-02-06	0:00	9.3162272	V
2017-02-07	0:00	8.8348416	V
2017-02-08	0:00	8.6083072	V
2017-02-09	0:00	6.7393984	V
2017-02-10	0:00	7.1358336	V
2017-02-11	0:00	11.2984032	V
2017-02-12	0:00	15.149488	V
2017-02-13	0:00	23.7294784	V
2017-02-14	0:00	31.14848	V
2017-02-15	0:00	33.413824	V
2017-02-16	0:00	28.0619488	V
2017-02-17	0:00	26.6461088	V
2017-02-18	0:00	34.263328	V
2017-02-19	0:00	33.413824	V
2017-02-20	0:00	44.174208	V
2017-02-21	0:00	72.20784	V
2017-02-22	0:00	60.314784	V
2017-02-23	0:00	52.102912	V
2017-02-24	0:00	45.023712	V
2017-02-25	0:00	39.64352	V
2017-02-26	0:00	36.81184	V
2017-02-27	0:00	31.997984	V
2017-02-28	0:00	30.015808	V
2017-03-01	0:00	33.696992	V
2017-03-02	0:00	34.546496	V
2017-03-03	0:00	30.865312	V
2017-03-04	0:00	27.8637312	V
2017-03-05	0:00	28.599968	V
2017-03-06	0:00	46.439552	V
2017-03-07	0:00	66.54448	V
2017-03-08	0:00	56.916768	V
2017-03-09	0:00	50.120736	V
2017-03-10	0:00	45.30688	V
2017-03-11	0:00	41.625696	V
2017-03-12	0:00	38.22768	V
2017-03-13	0:00	33.696992	V
2017-03-14	0:00	30.865312	V
2017-03-15	0:00	28.3168	V
2017-03-16	0:00	26.617792	V
2017-03-17	0:00	25.1736352	V
2017-03-18	0:00	25.4284864	V
2017-03-19	0:00	24.8621504	V
2017-03-20	0:00	25.0037344	V
2017-03-21	0:00	24.1259136	V
2017-03-22	0:00	22.5684896	V
2017-03-23	0:00	21.4075008	V
2017-03-24	0:00	21.6340352	V
2017-03-25	0:00	22.4552224	V
2017-03-26	0:00	22.6817568	V
2017-03-27	0:00	22.65344	V
2017-03-28	0:00	22.2003712	V
2017-03-29	0:00	21.9172032	V
2017-03-30	0:00	27.7787808	V
2017-03-31	0:00	30.015808	V
2017-04-01	0:00	28.0053152	V
2017-04-02	0:00	26.5045248	V
2017-04-03	0:00	26.3063072	V
2017-04-04	0:00	37.378176	V
2017-04-05	0:00	42.192032	V
2017-04-06	0:00	36.81184	V
2017-04-07	0:00	32.847488	V
2017-04-08	0:00	30.015808	V
2017-04-09	0:00	27.8637312	V
2017-04-10	0:00	26.5611584	V
2017-04-11	0:00	24.5789824	V
2017-04-12	0:00	22.6251232	V
2017-04-13	0:00	22.4835392	V
2017-04-14	0:00	22.5968064	V
2017-04-15	0:00	29.449472	V
2017-04-16	0:00	28.599968	V
2017-04-17	0:00	24.918784	V
2017-04-18	0:00	22.9932416	V
2017-04-19	0:00	23.1914592	V
2017-04-20	0:00	47.855392	V
